order_id,order_date,customer_id,ship_to_state,sku,class,size,trim,qty,unit_price,is_fulfilled,ship_date
WEB-105445,2026-04-08,C002137,MT,RW-9835,road,M,base,1,1899,true,2026-04-11
WEB-105450,2026-04-08,C005003,GA,RW-2984,road,M,carbon,1,3999,true,2026-04-13
WEB-105472,2026-04-08,C005023,GA,RW-2984,road,M,carbon,1,3999,true,2026-04-17
WEB-105479,2026-04-08,C005030,MT,RW-2984,road,M,carbon,1,3999,true,2026-04-17
WEB-105488,2026-04-08,C005037,CA,RW-2984,road,M,carbon,1,3999,true,2026-04-16
WEB-105490,2026-04-08,C001347,MT,RW-2984,road,M,carbon,1,3999,true,2026-04-11
WEB-105499,2026-04-08,C005046,ID,RW-7298,road,L,base,1,1899,true,2026-04-10
WEB-105501,2026-04-08,C005048,UT,RW-7298,road,L,base,1,1899,true,2026-04-10
WEB-105502,2026-04-08,C005049,CO,RW-7298,road,L,base,1,1899,true,2026-04-12
WEB-105507,2026-04-08,C005054,CO,RW-7298,road,L,base,1,1899,true,2026-04-17
WEB-105512,2026-04-08,C005058,NM,RW-1378,road,L,carbon,1,3999,true,2026-04-18
WEB-105523,2026-04-08,C005068,AZ,RW-1378,road,L,carbon,1,3999,true,2026-04-13
WEB-105529,2026-04-08,C005073,MI,RW-1378,road,L,carbon,1,3999,true,2026-04-17
WEB-105536,2026-04-08,C005078,ID,RW-9304,mtb,S,carbon,1,4899,true,2026-04-10
WEB-105539,2026-04-08,C004562,ID,RW-9304,mtb,S,carbon,1,4899,true,2026-04-11
WEB-105540,2026-04-08,C005081,OR,RW-9304,mtb,S,carbon,1,4899,true,2026-04-16
WEB-105544,2026-04-08,C005085,PA,RW-9304,mtb,S,carbon,1,4899,true,2026-04-14
WEB-105547,2026-04-08,C005087,MN,RW-9304,mtb,S,carbon,1,4899,true,2026-04-15
WEB-105548,2026-04-08,C005088,MA,RW-9304,mtb,S,carbon,1,4899,true,2026-04-14
WEB-105558,2026-04-08,C005095,TX,RW-9304,mtb,S,carbon,1,4899,true,2026-04-10
WEB-105559,2026-04-08,C005096,NY,RW-9304,mtb,S,carbon,1,4899,true,2026-04-17
WEB-105568,2026-04-08,C005105,CO,RW-9324,mtb,M,base,1,2299,true,2026-04-14
WEB-105580,2026-04-08,C005115,PA,RW-9324,mtb,M,base,1,2299,true,2026-04-12
WEB-105585,2026-04-08,C005120,MN,RW-9324,mtb,M,base,1,2299,true,2026-04-10
WEB-105587,2026-04-08,C005122,PA,RW-9324,mtb,M,base,1,2299,true,2026-04-16
WEB-105599,2026-04-08,C005133,MT,RW-9324,mtb,M,base,1,2299,true,2026-04-17
WEB-105600,2026-04-08,C000261,NM,RW-9324,mtb,M,base,1,2299,true,2026-04-18
WEB-105616,2026-04-08,C005149,MA,RW-4418,mtb,M,carbon,1,4899,true,2026-04-12
WEB-105620,2026-04-08,C005153,NC,RW-4418,mtb,M,carbon,1,4899,true,2026-04-16
WEB-105623,2026-04-08,C005156,GA,RW-4418,mtb,M,carbon,1,4899,true,2026-04-10
WEB-105626,2026-04-08,C005159,MA,RW-4418,mtb,M,carbon,1,4899,true,2026-04-15
WEB-105638,2026-04-08,C005171,OR,RW-9901,mtb,L,base,1,2299,true,2026-04-15
WEB-105641,2026-04-08,C005174,WA,RW-9901,mtb,L,base,1,2299,true,2026-04-18
WEB-105646,2026-04-08,C005179,AZ,RW-9901,mtb,L,base,1,2299,true,2026-04-10
WEB-105648,2026-04-08,C005181,ID,RW-9901,mtb,L,base,1,2299,true,2026-04-16
WEB-105653,2026-04-08,C005186,CO,RW-9901,mtb,L,base,1,2299,true,2026-04-17
WEB-105659,2026-04-08,C005192,OR,RW-9901,mtb,L,base,1,2299,true,2026-04-13
WEB-105660,2026-04-08,C000016,OR,RW-9901,mtb,L,base,1,2299,true,2026-04-11
WEB-105662,2026-04-08,C002720,MT,RW-6416,mtb,L,carbon,1,4899,true,2026-04-16
WEB-105665,2026-04-08,C005196,ID,RW-6416,mtb,L,carbon,1,4899,true,2026-04-17
WEB-105668,2026-04-08,C005199,GA,RW-6416,mtb,L,carbon,1,4899,true,2026-04-16
WEB-105671,2026-04-08,C005201,MI,RW-6416,mtb,L,carbon,1,4899,true,2026-04-16
WEB-105680,2026-04-08,C005210,MA,RW-6416,mtb,L,carbon,1,4899,true,2026-04-18
WEB-105681,2026-04-08,C005211,WA,RW-6416,mtb,L,carbon,1,4899,true,2026-04-11
WEB-105683,2026-04-08,C005213,AZ,RW-6416,mtb,L,carbon,1,4899,true,2026-04-16
WEB-105390,2026-04-09,C004952,IL,RW-3980,road,S,carbon,1,3999,true,2026-04-12
WEB-105410,2026-04-09,C004970,MI,RW-3980,road,S,carbon,1,3999,true,2026-04-13
WEB-105413,2026-04-09,C004973,TX,RW-9835,road,M,base,1,1899,true,2026-04-17
WEB-105420,2026-04-09,C004979,MN,RW-9835,road,M,base,1,1899,true,2026-04-11
WEB-105422,2026-04-09,C004980,FL,RW-9835,road,M,base,1,1899,true,2026-04-12
WEB-105427,2026-04-09,C004984,UT,RW-9835,road,M,base,1,1899,true,2026-04-16
WEB-105441,2026-04-09,C004996,OR,RW-9835,road,M,base,1,1899,true,2026-04-15
WEB-105455,2026-04-09,C005008,NY,RW-2984,road,M,carbon,1,3999,true,2026-04-13
WEB-105459,2026-04-09,C005012,NM,RW-2984,road,M,carbon,1,3999,true,2026-04-14
WEB-105469,2026-04-09,C005020,CA,RW-2984,road,M,carbon,1,3999,true,2026-04-14
WEB-105470,2026-04-09,C005021,MT,RW-2984,road,M,carbon,1,3999,true,2026-04-17
WEB-105481,2026-04-09,C001811,OR,RW-2984,road,M,carbon,1,3999,true,2026-04-12
WEB-105482,2026-04-09,C005032,WA,RW-2984,road,M,carbon,1,3999,true,2026-04-14
WEB-105484,2026-04-09,C005034,MA,RW-2984,road,M,carbon,1,3999,true,2026-04-18
WEB-105498,2026-04-09,C005045,MN,RW-7298,road,L,base,1,1899,true,2026-04-14
WEB-105503,2026-04-09,C005050,NY,RW-7298,road,L,base,1,1899,true,2026-04-16
WEB-105504,2026-04-09,C005051,UT,RW-7298,road,L,base,1,1899,true,2026-04-14
WEB-105509,2026-04-09,C005056,IL,RW-1378,road,L,carbon,1,3999,true,2026-04-16
WEB-105511,2026-04-09,C000129,WA,RW-1378,road,L,carbon,1,3999,true,2026-04-12
WEB-105516,2026-04-09,C005062,IL,RW-1378,road,L,carbon,1,3999,true,2026-04-17
WEB-105519,2026-04-09,C005065,PA,RW-1378,road,L,carbon,1,3999,true,2026-04-12
WEB-105520,2026-04-09,C005066,CO,RW-1378,road,L,carbon,1,3999,true,2026-04-14
WEB-105538,2026-04-09,C005080,CO,RW-9304,mtb,S,carbon,1,4899,true,2026-04-12
WEB-105545,2026-04-09,C005086,NY,RW-9304,mtb,S,carbon,1,4899,true,2026-04-19
WEB-105549,2026-04-09,C005089,GA,RW-9304,mtb,S,carbon,1,4899,true,2026-04-12
WEB-105554,2026-04-09,C003244,UT,RW-9304,mtb,S,carbon,1,4899,true,2026-04-15
WEB-105555,2026-04-09,C005093,MT,RW-9304,mtb,S,carbon,1,4899,true,2026-04-19
WEB-105556,2026-04-09,C005094,OR,RW-9304,mtb,S,carbon,1,4899,true,2026-04-12
WEB-105562,2026-04-09,C005099,IL,RW-9324,mtb,M,base,1,2299,true,2026-04-19
WEB-105565,2026-04-09,C005102,NC,RW-9324,mtb,M,base,1,2299,true,2026-04-11
WEB-105574,2026-04-09,C005109,ID,RW-9324,mtb,M,base,1,2299,true,2026-04-14
WEB-105589,2026-04-09,C005124,CO,RW-9324,mtb,M,base,1,2299,true,2026-04-18
WEB-105593,2026-04-09,C001197,MI,RW-9324,mtb,M,base,1,2299,true,2026-04-19
WEB-105594,2026-04-09,C005128,WA,RW-9324,mtb,M,base,1,2299,true,2026-04-12
WEB-105597,2026-04-09,C005131,MN,RW-9324,mtb,M,base,1,2299,true,2026-04-15
WEB-105601,2026-04-09,C005134,IL,RW-9324,mtb,M,base,1,2299,true,2026-04-11
WEB-105606,2026-04-09,C005139,AZ,RW-4418,mtb,M,carbon,1,4899,true,2026-04-15
WEB-105619,2026-04-09,C005152,IL,RW-4418,mtb,M,carbon,1,4899,true,2026-04-15
WEB-105625,2026-04-09,C005158,GA,RW-4418,mtb,M,carbon,1,4899,true,2026-04-15
WEB-105627,2026-04-09,C005160,VT,RW-4418,mtb,M,carbon,1,4899,true,2026-04-14
WEB-105632,2026-04-09,C005165,PA,RW-4418,mtb,M,carbon,1,4899,true,2026-04-14
WEB-105640,2026-04-09,C005173,CA,RW-9901,mtb,L,base,1,2299,true,2026-04-17
WEB-105651,2026-04-09,C005184,ID,RW-9901,mtb,L,base,1,2299,true,2026-04-18
WEB-105656,2026-04-09,C005189,OR,RW-9901,mtb,L,base,1,2299,true,2026-04-14
WEB-105661,2026-04-09,C005193,MI,RW-9901,mtb,L,base,1,2299,true,2026-04-18
WEB-105663,2026-04-09,C005194,WA,RW-6416,mtb,L,carbon,1,4899,true,2026-04-18
WEB-105672,2026-04-09,C005202,VT,RW-6416,mtb,L,carbon,1,4899,true,2026-04-18
WEB-105678,2026-04-09,C005208,TX,RW-6416,mtb,L,carbon,1,4899,true,2026-04-15
WEB-105383,2026-04-10,C004945,IL,RW-3980,road,S,carbon,1,3999,true,2026-04-20
WEB-105387,2026-04-10,C004949,NM,RW-3980,road,S,carbon,1,3999,true,2026-04-12
WEB-105396,2026-04-10,C004958,GA,RW-3980,road,S,carbon,1,3999,true,2026-04-19
WEB-105400,2026-04-10,C004961,GA,RW-3980,road,S,carbon,1,3999,true,2026-04-12
WEB-105405,2026-04-10,C004966,ID,RW-3980,road,S,carbon,1,3999,true,2026-04-18
WEB-105409,2026-04-10,C003298,PA,RW-3980,road,S,carbon,1,3999,true,2026-04-15
WEB-105423,2026-04-10,C004981,IL,RW-9835,road,M,base,1,1899,true,2026-04-13
WEB-105442,2026-04-10,C004997,NM,RW-9835,road,M,base,1,1899,true,2026-04-13
WEB-105443,2026-04-10,C004998,NM,RW-9835,road,M,base,1,1899,true,2026-04-15
WEB-105447,2026-04-10,C005001,VT,RW-2984,road,M,carbon,1,3999,true,2026-04-18
WEB-105453,2026-04-10,C005006,ID,RW-2984,road,M,carbon,1,3999,true,2026-04-16
WEB-105458,2026-04-10,C005011,PA,RW-2984,road,M,carbon,1,3999,true,2026-04-16
WEB-105460,2026-04-10,C005013,TX,RW-2984,road,M,carbon,1,3999,true,2026-04-15
WEB-105471,2026-04-10,C005022,CO,RW-2984,road,M,carbon,1,3999,true,2026-04-15
WEB-105473,2026-04-10,C005024,CA,RW-2984,road,M,carbon,1,3999,true,2026-04-19
WEB-105475,2026-04-10,C005026,OR,RW-2984,road,M,carbon,1,3999,true,2026-04-18
WEB-105487,2026-04-10,C005036,WA,RW-2984,road,M,carbon,1,3999,true,2026-04-16
WEB-105517,2026-04-10,C005063,MN,RW-1378,road,L,carbon,1,3999,true,2026-04-14
WEB-105528,2026-04-10,C000552,PA,RW-1378,road,L,carbon,1,3999,true,2026-04-18
WEB-105530,2026-04-10,C005074,ID,RW-1378,road,L,carbon,1,3999,true,2026-04-12
WEB-105532,2026-04-10,C000342,IL,RW-1378,road,L,carbon,1,3999,true,2026-04-20
WEB-105541,2026-04-10,C005082,NM,RW-9304,mtb,S,carbon,1,4899,true,2026-04-12
WEB-105542,2026-04-10,C005083,WA,RW-9304,mtb,S,carbon,1,4899,true,2026-04-12
WEB-105561,2026-04-10,C005098,NY,RW-9324,mtb,M,base,1,2299,true,2026-04-16
WEB-105564,2026-04-10,C005101,MI,RW-9324,mtb,M,base,1,2299,true,2026-04-14
WEB-105567,2026-04-10,C005104,CO,RW-9324,mtb,M,base,1,2299,true,2026-04-17
WEB-105571,2026-04-10,C005107,WA,RW-9324,mtb,M,base,1,2299,true,2026-04-12
WEB-105576,2026-04-10,C005111,VT,RW-9324,mtb,M,base,1,2299,true,2026-04-15
WEB-105579,2026-04-10,C005114,OR,RW-9324,mtb,M,base,1,2299,true,2026-04-18
WEB-105582,2026-04-10,C005117,GA,RW-9324,mtb,M,base,1,2299,true,2026-04-15
WEB-105591,2026-04-10,C005126,GA,RW-9324,mtb,M,base,1,2299,true,2026-04-12
WEB-105596,2026-04-10,C005130,MA,RW-9324,mtb,M,base,1,2299,true,2026-04-13
WEB-105602,2026-04-10,C005135,MT,RW-4418,mtb,M,carbon,1,4899,true,2026-04-17
WEB-105604,2026-04-10,C005137,OR,RW-4418,mtb,M,carbon,1,4899,true,2026-04-20
WEB-105605,2026-04-10,C005138,IL,RW-4418,mtb,M,carbon,1,4899,true,2026-04-12
WEB-105611,2026-04-10,C005144,TX,RW-4418,mtb,M,carbon,1,4899,true,2026-04-14
WEB-105613,2026-04-10,C005146,MN,RW-4418,mtb,M,carbon,1,4899,true,2026-04-18
WEB-105621,2026-04-10,C005154,IL,RW-4418,mtb,M,carbon,1,4899,true,2026-04-17
WEB-105642,2026-04-10,C005175,MT,RW-9901,mtb,L,base,1,2299,true,2026-04-16
WEB-105649,2026-04-10,C005182,FL,RW-9901,mtb,L,base,1,2299,true,2026-04-17
WEB-105657,2026-04-10,C005190,NM,RW-9901,mtb,L,base,1,2299,true,2026-04-19
WEB-105658,2026-04-10,C005191,CO,RW-9901,mtb,L,base,1,2299,true,2026-04-19
WEB-105677,2026-04-10,C005207,AZ,RW-6416,mtb,L,carbon,1,4899,true,2026-04-14
WEB-105679,2026-04-10,C005209,PA,RW-6416,mtb,L,carbon,1,4899,true,2026-04-12
WEB-105687,2026-04-10,C005217,NC,RW-6416,mtb,L,carbon,1,4899,true,2026-04-16
WEB-105386,2026-04-11,C004948,NY,RW-3980,road,S,carbon,1,3999,true,2026-04-20
WEB-105389,2026-04-11,C004951,MT,RW-3980,road,S,carbon,1,3999,true,2026-04-16
WEB-105393,2026-04-11,C004955,MI,RW-3980,road,S,carbon,1,3999,true,2026-04-21
WEB-105398,2026-04-11,C004950,NC,RW-3980,road,S,carbon,1,3999,true,2026-04-15
WEB-105401,2026-04-11,C004962,GA,RW-3980,road,S,carbon,1,3999,true,2026-04-20
WEB-105411,2026-04-11,C004971,MI,RW-3980,road,S,carbon,1,3999,true,2026-04-16
WEB-105419,2026-04-11,C004978,ID,RW-9835,road,M,base,1,1899,true,2026-04-19
WEB-105425,2026-04-11,C001733,ID,RW-9835,road,M,base,1,1899,true,2026-04-14
WEB-105426,2026-04-11,C004983,ID,RW-9835,road,M,base,1,1899,true,2026-04-13
WEB-105436,2026-04-11,C004992,ID,RW-9835,road,M,base,1,1899,true,2026-04-20
WEB-105439,2026-04-11,C004011,VT,RW-9835,road,M,base,1,1899,true,2026-04-16
WEB-105448,2026-04-11,C004714,WA,RW-2984,road,M,carbon,1,3999,true,2026-04-19
WEB-105467,2026-04-11,C005018,PA,RW-2984,road,M,carbon,1,3999,true,2026-04-13
WEB-105476,2026-04-11,C005027,NY,RW-2984,road,M,carbon,1,3999,true,2026-04-14
WEB-105478,2026-04-11,C005029,UT,RW-2984,road,M,carbon,1,3999,true,2026-04-18
WEB-105483,2026-04-11,C005033,MT,RW-2984,road,M,carbon,1,3999,true,2026-04-17
WEB-105485,2026-04-11,C005035,VT,RW-2984,road,M,carbon,1,3999,true,2026-04-19
WEB-105491,2026-04-11,C005039,WA,RW-2984,road,M,carbon,1,3999,true,2026-04-16
WEB-105494,2026-04-11,C000648,MI,RW-7298,road,L,base,1,1899,true,2026-04-20
WEB-105495,2026-04-11,C005042,TX,RW-7298,road,L,base,1,1899,true,2026-04-15
WEB-105497,2026-04-11,C005044,NC,RW-7298,road,L,base,1,1899,true,2026-04-21
WEB-105506,2026-04-11,C005053,NC,RW-7298,road,L,base,1,1899,true,2026-04-14
WEB-105513,2026-04-11,C005059,TX,RW-1378,road,L,carbon,1,3999,true,2026-04-19
WEB-105518,2026-04-11,C005064,CA,RW-1378,road,L,carbon,1,3999,true,2026-04-20
WEB-105524,2026-04-11,C005069,NC,RW-1378,road,L,carbon,1,3999,true,2026-04-15
WEB-105550,2026-04-11,C005090,PA,RW-9304,mtb,S,carbon,1,4899,true,2026-04-15
WEB-105560,2026-04-11,C005097,MI,RW-9324,mtb,M,base,1,2299,true,2026-04-19
WEB-105566,2026-04-11,C005103,MT,RW-9324,mtb,M,base,1,2299,true,2026-04-20
WEB-105575,2026-04-11,C005110,CO,RW-9324,mtb,M,base,1,2299,true,2026-04-17
WEB-105583,2026-04-11,C005118,PA,RW-9324,mtb,M,base,1,2299,true,2026-04-20
WEB-105592,2026-04-11,C005127,MT,RW-9324,mtb,M,base,1,2299,true,2026-04-15
WEB-105595,2026-04-11,C005129,TX,RW-9324,mtb,M,base,1,2299,true,2026-04-20
WEB-105598,2026-04-11,C005132,FL,RW-9324,mtb,M,base,1,2299,true,2026-04-14
WEB-105603,2026-04-11,C005136,CA,RW-4418,mtb,M,carbon,1,4899,true,2026-04-20
WEB-105609,2026-04-11,C005142,ID,RW-4418,mtb,M,carbon,1,4899,true,2026-04-20
WEB-105622,2026-04-11,C005155,UT,RW-4418,mtb,M,carbon,1,4899,true,2026-04-14
WEB-105630,2026-04-11,C005163,FL,RW-4418,mtb,M,carbon,1,4899,true,2026-04-14
WEB-105635,2026-04-11,C005168,CO,RW-9901,mtb,L,base,1,2299,true,2026-04-19
WEB-105637,2026-04-11,C005170,MI,RW-9901,mtb,L,base,1,2299,true,2026-04-15
WEB-105647,2026-04-11,C005180,OR,RW-9901,mtb,L,base,1,2299,true,2026-04-18
WEB-105682,2026-04-11,C005212,GA,RW-6416,mtb,L,carbon,1,4899,true,2026-04-17
WEB-105384,2026-04-12,C004946,MA,RW-3980,road,S,carbon,1,3999,true,2026-04-22
WEB-105388,2026-04-12,C004950,OR,RW-3980,road,S,carbon,1,3999,true,2026-04-17
WEB-105397,2026-04-12,C004959,NC,RW-3980,road,S,carbon,1,3999,true,2026-04-22
WEB-105402,2026-04-12,C004963,WA,RW-3980,road,S,carbon,1,3999,true,2026-04-21
WEB-105404,2026-04-12,C004965,MN,RW-3980,road,S,carbon,1,3999,true,2026-04-14
WEB-105416,2026-04-12,C004975,CO,RW-9835,road,M,base,1,1899,true,2026-04-15
WEB-105430,2026-04-12,C004986,CO,RW-9835,road,M,base,1,1899,true,2026-04-20
WEB-105432,2026-04-12,C004988,GA,RW-9835,road,M,base,1,1899,true,2026-04-17
WEB-105434,2026-04-12,C004990,TX,RW-9835,road,M,base,1,1899,true,2026-04-16
WEB-105444,2026-04-12,C004999,TX,RW-9835,road,M,base,1,1899,true,2026-04-16
WEB-105451,2026-04-12,C005004,NY,RW-2984,road,M,carbon,1,3999,true,2026-04-15
WEB-105452,2026-04-12,C005005,MT,RW-2984,road,M,carbon,1,3999,true,2026-04-16
WEB-105456,2026-04-12,C005009,WA,RW-2984,road,M,carbon,1,3999,true,2026-04-21
WEB-105466,2026-04-12,C005017,NM,RW-2984,road,M,carbon,1,3999,true,2026-04-22
WEB-105468,2026-04-12,C005019,MA,RW-2984,road,M,carbon,1,3999,true,2026-04-14
WEB-105493,2026-04-12,C005041,GA,RW-7298,road,L,base,1,1899,true,2026-04-16
WEB-105496,2026-04-12,C005043,GA,RW-7298,road,L,base,1,1899,true,2026-04-17
WEB-105500,2026-04-12,C005047,MI,RW-7298,road,L,base,1,1899,true,2026-04-18
WEB-105510,2026-04-12,C005057,PA,RW-1378,road,L,carbon,1,3999,true,2026-04-22
WEB-105522,2026-04-12,C005067,IL,RW-1378,road,L,carbon,1,3999,true,2026-04-21
WEB-105533,2026-04-12,C005075,MN,RW-1378,road,L,carbon,1,3999,true,2026-04-14
WEB-105535,2026-04-12,C005077,CO,RW-9304,mtb,S,carbon,1,4899,true,2026-04-16
WEB-105543,2026-04-12,C005084,NC,RW-9304,mtb,S,carbon,1,4899,true,2026-04-14
WEB-105551,2026-04-12,C005091,ID,RW-9304,mtb,S,carbon,1,4899,true,2026-04-15
WEB-105577,2026-04-12,C005112,WA,RW-9324,mtb,M,base,1,2299,true,2026-04-22
WEB-105588,2026-04-12,C005123,MT,RW-9324,mtb,M,base,1,2299,true,2026-04-22
WEB-105617,2026-04-12,C005150,AZ,RW-4418,mtb,M,carbon,1,4899,true,2026-04-17
WEB-105631,2026-04-12,C005164,UT,RW-4418,mtb,M,carbon,1,4899,true,2026-04-15
WEB-105643,2026-04-12,C005176,MI,RW-9901,mtb,L,base,1,2299,true,2026-04-17
WEB-105644,2026-04-12,C005177,GA,RW-9901,mtb,L,base,1,2299,true,2026-04-22
WEB-105645,2026-04-12,C005178,GA,RW-9901,mtb,L,base,1,2299,true,2026-04-16
WEB-105652,2026-04-12,C005185,MN,RW-9901,mtb,L,base,1,2299,true,2026-04-14
WEB-105654,2026-04-12,C005187,UT,RW-9901,mtb,L,base,1,2299,true,2026-04-22
WEB-105664,2026-04-12,C005195,MI,RW-6416,mtb,L,carbon,1,4899,true,2026-04-19
WEB-105669,2026-04-12,C005200,CA,RW-6416,mtb,L,carbon,1,4899,true,2026-04-17
WEB-105670,2026-04-12,C001638,FL,RW-6416,mtb,L,carbon,1,4899,true,2026-04-20
WEB-105689,2026-04-13,C005218,NC,RW-3980,road,S,carbon,1,3999,true,2026-04-22
WEB-105699,2026-04-13,C005227,VT,RW-3980,road,S,carbon,1,3999,true,2026-04-20
WEB-105704,2026-04-13,C005231,MA,RW-3980,road,S,carbon,1,3999,true,2026-04-19
WEB-105714,2026-04-13,C005241,MT,RW-3980,road,S,carbon,1,3999,true,2026-04-16
WEB-105716,2026-04-13,C005243,NC,RW-3980,road,S,carbon,1,3999,true,2026-04-19
WEB-105726,2026-04-13,C005253,CA,RW-9835,road,M,base,1,1899,true,2026-04-17
WEB-105728,2026-04-13,C005255,CO,RW-9835,road,M,base,1,1899,true,2026-04-21
WEB-105751,2026-04-13,C003219,NM,RW-2984,road,M,carbon,1,3999,true,2026-04-21
WEB-105753,2026-04-13,C005277,PA,RW-2984,road,M,carbon,1,3999,true,2026-04-23
WEB-105755,2026-04-13,C005279,MT,RW-2984,road,M,carbon,1,3999,true,2026-04-17
WEB-105771,2026-04-13,C005295,PA,RW-2984,road,M,carbon,1,3999,true,2026-04-16
WEB-105774,2026-04-13,C005298,GA,RW-2984,road,M,carbon,1,3999,true,2026-04-21
WEB-105789,2026-04-13,C005312,CA,RW-2984,road,M,carbon,1,3999,true,2026-04-16
WEB-105799,2026-04-13,C005321,GA,RW-7298,road,L,base,1,1899,true,2026-04-22
WEB-105802,2026-04-13,C005324,OR,RW-7298,road,L,base,1,1899,true,2026-04-23
WEB-105810,2026-04-13,C005330,MI,RW-1378,road,L,carbon,1,3999,true,2026-04-21
WEB-105812,2026-04-13,C005332,TX,RW-1378,road,L,carbon,1,3999,true,2026-04-20
WEB-105819,2026-04-13,C005339,CA,RW-1378,road,L,carbon,1,3999,true,2026-04-17
WEB-105829,2026-04-13,C005349,NY,RW-9304,mtb,S,carbon,1,4899,true,2026-04-16
WEB-105847,2026-04-13,C005366,AZ,RW-9304,mtb,S,carbon,1,4899,true,2026-04-19
WEB-105848,2026-04-13,C005367,MN,RW-9304,mtb,S,carbon,1,4899,true,2026-04-17
WEB-105850,2026-04-13,C005369,FL,RW-9304,mtb,S,carbon,1,4899,true,2026-04-21
WEB-105856,2026-04-13,C005375,PA,RW-9324,mtb,M,base,1,2299,true,2026-04-16
WEB-105858,2026-04-13,C005377,MA,RW-9324,mtb,M,base,1,2299,true,2026-04-16
WEB-105865,2026-04-13,C005382,ID,RW-9324,mtb,M,base,1,2299,true,2026-04-15
WEB-105873,2026-04-13,C005390,FL,RW-9324,mtb,M,base,1,2299,true,2026-04-16
WEB-105881,2026-04-13,C005397,WA,RW-9324,mtb,M,base,1,2299,true,2026-04-15
WEB-105882,2026-04-13,C001749,MN,RW-9324,mtb,M,base,1,2299,true,2026-04-16
WEB-105894,2026-04-13,C005409,MT,RW-4418,mtb,M,carbon,1,4899,true,2026-04-15
WEB-105898,2026-04-13,C005413,NY,RW-4418,mtb,M,carbon,1,4899,true,2026-04-19
WEB-105912,2026-04-13,C005426,MN,RW-4418,mtb,M,carbon,1,4899,true,2026-04-15
WEB-105930,2026-04-13,C005442,TX,RW-9901,mtb,L,base,1,2299,true,2026-04-18
WEB-105931,2026-04-13,C005443,CA,RW-9901,mtb,L,base,1,2299,true,2026-04-23
WEB-105933,2026-04-13,C005445,WA,RW-9901,mtb,L,base,1,2299,true,2026-04-20
WEB-105934,2026-04-13,C005446,OR,RW-9901,mtb,L,base,1,2299,true,2026-04-18
WEB-105943,2026-04-13,C005455,GA,RW-6416,mtb,L,carbon,1,4899,true,2026-04-22
WEB-105959,2026-04-13,C005471,NM,RW-6416,mtb,L,carbon,1,4899,true,2026-04-19
WEB-105688,2026-04-14,C003837,IL,RW-3980,road,S,carbon,1,3999,true,2026-04-17
WEB-105696,2026-04-14,C005224,GA,RW-3980,road,S,carbon,1,3999,true,2026-04-17
WEB-105697,2026-04-14,C005225,CA,RW-3980,road,S,carbon,1,3999,true,2026-04-22
WEB-105703,2026-04-14,C005230,ID,RW-3980,road,S,carbon,1,3999,true,2026-04-21
WEB-105708,2026-04-14,C005235,MT,RW-3980,road,S,carbon,1,3999,true,2026-04-22
WEB-105715,2026-04-14,C005242,OR,RW-3980,road,S,carbon,1,3999,true,2026-04-22
WEB-105725,2026-04-14,C005252,MT,RW-9835,road,M,base,1,1899,true,2026-04-22
WEB-105739,2026-04-14,C005264,PA,RW-9835,road,M,base,1,1899,true,2026-04-19
WEB-105756,2026-04-14,C005280,ID,RW-2984,road,M,carbon,1,3999,true,2026-04-23
WEB-105759,2026-04-14,C005283,NY,RW-2984,road,M,carbon,1,3999,true,2026-04-18
WEB-105762,2026-04-14,C005286,MN,RW-2984,road,M,carbon,1,3999,true,2026-04-18
WEB-105772,2026-04-14,C005296,AZ,RW-2984,road,M,carbon,1,3999,true,2026-04-16
WEB-105773,2026-04-14,C005297,MA,RW-2984,road,M,carbon,1,3999,true,2026-04-18
WEB-105777,2026-04-14,C005301,NY,RW-2984,road,M,carbon,1,3999,true,2026-04-20
WEB-105784,2026-04-14,C005307,CA,RW-2984,road,M,carbon,1,3999,true,2026-04-23
WEB-105786,2026-04-14,C005309,WA,RW-2984,road,M,carbon,1,3999,true,2026-04-24
WEB-105788,2026-04-14,C005311,NC,RW-2984,road,M,carbon,1,3999,true,2026-04-23
WEB-105795,2026-04-14,C005318,MT,RW-7298,road,L,base,1,1899,true,2026-04-19
WEB-105800,2026-04-14,C005322,ID,RW-7298,road,L,base,1,1899,true,2026-04-23
WEB-105803,2026-04-14,C002790,VT,RW-7298,road,L,base,1,1899,true,2026-04-23
WEB-105806,2026-04-14,C005326,UT,RW-1378,road,L,carbon,1,3999,true,2026-04-23
WEB-105816,2026-04-14,C005336,WA,RW-1378,road,L,carbon,1,3999,true,2026-04-17
WEB-105818,2026-04-14,C005338,MI,RW-1378,road,L,carbon,1,3999,true,2026-04-18
WEB-105833,2026-04-14,C005353,NM,RW-9304,mtb,S,carbon,1,4899,true,2026-04-18
WEB-105836,2026-04-14,C005356,GA,RW-9304,mtb,S,carbon,1,4899,true,2026-04-23
WEB-105837,2026-04-14,C005357,MN,RW-9304,mtb,S,carbon,1,4899,true,2026-04-18
WEB-105838,2026-04-14,C005358,OR,RW-9304,mtb,S,carbon,1,4899,true,2026-04-21
WEB-105841,2026-04-14,C005361,ID,RW-9304,mtb,S,carbon,1,4899,true,2026-04-24
WEB-105845,2026-04-14,C005364,CA,RW-9304,mtb,S,carbon,1,4899,true,2026-04-24
WEB-105859,2026-04-14,C005378,UT,RW-9324,mtb,M,base,1,2299,true,2026-04-21
WEB-105860,2026-04-14,C005379,ID,RW-9324,mtb,M,base,1,2299,true,2026-04-18
